sequence_id,split,image_id,frame_index,timestamp_s,camera_view,annotations,remote_path,download_url,local_path
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1422,2568,107.000,aerial,347,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002568.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002568.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002568.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1423,2580,107.500,aerial,352,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002580.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002580.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002580.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1424,2592,108.000,aerial,346,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002592.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002592.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002592.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1425,2604,108.500,aerial,356,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002604.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002604.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002604.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1426,2616,109.000,aerial,366,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002616.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002616.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002616.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1427,2628,109.500,aerial,360,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002628.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002628.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002628.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1428,2640,110.000,aerial,371,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002640.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002640.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002640.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1429,2652,110.500,aerial,375,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002652.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002652.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002652.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1430,2664,111.000,aerial,357,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002664.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002664.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002664.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1431,2676,111.500,aerial,360,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002676.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002676.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002676.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1432,2688,112.000,aerial,359,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002688.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002688.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002688.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1433,2700,112.500,aerial,358,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002700.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002700.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002700.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1434,2712,113.000,aerial,357,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002712.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002712.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002712.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1435,2724,113.500,aerial,360,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002724.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002724.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002724.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1436,2736,114.000,aerial,354,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002736.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002736.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002736.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1437,2748,114.500,aerial,353,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002748.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002748.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002748.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1438,2760,115.000,aerial,355,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002760.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002760.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002760.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1439,2772,115.500,aerial,355,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002772.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002772.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002772.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1440,2784,116.000,aerial,354,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002784.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002784.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002784.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1441,2796,116.500,aerial,352,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002796.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002796.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002796.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1442,2808,117.000,aerial,345,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002808.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002808.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002808.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1443,2820,117.500,aerial,354,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002820.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002820.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002820.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1444,2832,118.000,aerial,349,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002832.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002832.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002832.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1445,2844,118.500,aerial,346,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002844.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002844.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002844.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1446,2856,119.000,aerial,354,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002856.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002856.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002856.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1447,2868,119.500,aerial,343,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002868.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002868.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002868.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1448,2880,120.000,aerial,350,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002880.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002880.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002880.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1449,2892,120.500,aerial,348,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002892.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002892.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002892.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1450,2904,121.000,aerial,348,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002904.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002904.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002904.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1451,2916,121.500,aerial,346,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002916.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002916.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002916.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1452,2928,122.000,aerial,345,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002928.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002928.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002928.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1453,2940,122.500,aerial,350,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002940.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002940.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002940.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1454,2952,123.000,aerial,352,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002952.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002952.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002952.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1455,2964,123.500,aerial,354,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002964.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002964.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002964.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1456,2976,124.000,aerial,361,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002976.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002976.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002976.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1457,2988,124.500,aerial,357,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002988.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002988.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002988.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1458,3000,125.000,aerial,354,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003000.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003000.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003000.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1459,3012,125.500,aerial,363,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003012.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003012.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003012.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1460,3024,126.000,aerial,359,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003024.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003024.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003024.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1461,3036,126.500,aerial,376,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003036.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003036.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003036.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1462,3048,127.000,aerial,359,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003048.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003048.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003048.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1463,3060,127.500,aerial,357,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003060.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003060.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003060.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1464,3072,128.000,aerial,358,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003072.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003072.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003072.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1465,3084,128.500,aerial,362,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003084.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003084.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003084.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1466,3096,129.000,aerial,353,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003096.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003096.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003096.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1467,3108,129.500,aerial,358,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003108.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003108.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003108.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1468,3120,130.000,aerial,357,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003120.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003120.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003120.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1469,3132,130.500,aerial,368,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003132.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003132.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003132.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1470,3144,131.000,aerial,362,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003144.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003144.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003144.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1471,3156,131.500,aerial,362,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003156.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003156.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003156.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1472,3168,132.000,aerial,363,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003168.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003168.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003168.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1473,3180,132.500,aerial,356,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003180.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003180.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003180.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1474,3192,133.000,aerial,360,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003192.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003192.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003192.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1475,3204,133.500,aerial,358,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003204.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003204.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003204.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1476,3216,134.000,aerial,369,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003216.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003216.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003216.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1477,3228,134.500,aerial,360,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003228.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003228.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003228.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1478,3240,135.000,aerial,369,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003240.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003240.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003240.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1479,3252,135.500,aerial,369,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003252.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003252.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003252.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1480,3264,136.000,aerial,362,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003264.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003264.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003264.jpg
stream_gbassinexch1.stream_2023-02-16_16-34-07,development,1481,3276,136.500,aerial,362,stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003276.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003276.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003276.jpg
