sequence_id,split,image_id,frame_index,timestamp_s,camera_view,annotations,remote_path,download_url,local_path
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,62,915,30.500,aerial,437,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0000915.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0000915.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0000915.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,63,930,31.000,aerial,437,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0000930.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0000930.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0000930.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,64,945,31.500,aerial,429,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0000945.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0000945.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0000945.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,65,960,32.000,aerial,432,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0000960.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0000960.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0000960.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,66,975,32.500,aerial,433,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0000975.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0000975.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0000975.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,67,990,33.000,aerial,439,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0000990.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0000990.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0000990.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,68,1005,33.500,aerial,426,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001005.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001005.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001005.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,69,1020,34.000,aerial,431,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001020.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001020.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001020.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,70,1035,34.500,aerial,440,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001035.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001035.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001035.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,71,1050,35.000,aerial,432,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001050.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001050.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001050.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,72,1065,35.500,aerial,434,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001065.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001065.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001065.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,73,1080,36.000,aerial,432,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001080.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001080.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001080.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,74,1095,36.500,aerial,437,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001095.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001095.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001095.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,75,1110,37.000,aerial,439,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001110.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001110.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001110.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,76,1125,37.500,aerial,438,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001125.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001125.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001125.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,77,1140,38.000,aerial,433,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001140.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001140.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001140.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,78,1155,38.500,aerial,428,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001155.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001155.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001155.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,79,1170,39.000,aerial,426,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001170.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001170.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001170.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,80,1185,39.500,aerial,435,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001185.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001185.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001185.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,81,1200,40.000,aerial,437,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001200.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001200.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001200.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,82,1215,40.500,aerial,434,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001215.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001215.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001215.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,83,1230,41.000,aerial,434,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001230.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001230.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001230.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,84,1245,41.500,aerial,439,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001245.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001245.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001245.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,85,1260,42.000,aerial,422,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001260.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001260.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001260.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,86,1275,42.500,aerial,422,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001275.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001275.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001275.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,87,1290,43.000,aerial,419,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001290.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001290.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001290.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,88,1305,43.500,aerial,427,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001305.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001305.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001305.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,89,1320,44.000,aerial,424,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001320.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001320.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001320.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,90,1335,44.500,aerial,428,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001335.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001335.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001335.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,91,1350,45.000,aerial,430,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001350.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001350.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001350.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,92,1365,45.500,aerial,428,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001365.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001365.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001365.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,93,1380,46.000,aerial,418,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001380.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001380.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001380.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,94,1395,46.500,aerial,420,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001395.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001395.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001395.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,95,1410,47.000,aerial,423,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001410.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001410.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001410.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,96,1425,47.500,aerial,429,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001425.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001425.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001425.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,97,1440,48.000,aerial,440,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001440.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001440.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001440.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,98,1455,48.500,aerial,451,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001455.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001455.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001455.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,99,1470,49.000,aerial,436,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001470.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001470.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001470.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,100,1485,49.500,aerial,430,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001485.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001485.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001485.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,101,1500,50.000,aerial,430,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001500.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001500.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001500.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,102,1515,50.500,aerial,431,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001515.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001515.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001515.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,103,1530,51.000,aerial,432,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001530.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001530.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001530.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,104,1545,51.500,aerial,424,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001545.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001545.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001545.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,105,1560,52.000,aerial,438,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001560.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001560.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001560.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,106,1575,52.500,aerial,436,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001575.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001575.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001575.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,107,1590,53.000,aerial,429,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001590.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001590.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001590.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,108,1605,53.500,aerial,435,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001605.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001605.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001605.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,109,1620,54.000,aerial,442,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001620.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001620.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001620.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,110,1635,54.500,aerial,438,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001635.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001635.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001635.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,111,1650,55.000,aerial,424,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001650.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001650.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001650.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,112,1665,55.500,aerial,422,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001665.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001665.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001665.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,113,1680,56.000,aerial,428,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001680.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001680.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001680.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,114,1695,56.500,aerial,424,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001695.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001695.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001695.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,115,1710,57.000,aerial,429,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001710.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001710.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001710.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,116,1725,57.500,aerial,428,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001725.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001725.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001725.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,117,1740,58.000,aerial,429,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001740.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001740.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001740.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,118,1755,58.500,aerial,425,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001755.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001755.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001755.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,119,1770,59.000,aerial,429,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001770.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001770.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001770.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,120,1785,59.500,aerial,427,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001785.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001785.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001785.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,121,1800,60.000,aerial,409,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001800.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001800.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001800.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,122,1815,60.500,aerial,410,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001815.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001815.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001815.jpg
