sample_id,role,source,weather,date,timestamp,group_id,local_path,xml_path,archive_image_member,archive_xml_member,image_bytes,image_sha256,xml_bytes,xml_sha256,width,height,known_slots,occupied,vacant,unknown
pklot_stage_k_045,stage_k_candidate_no_predictions,ufpr04,cloudy,2013-01-19,2013-01-19T14_20_10Z,ufpr04/2013-01-19,images/ufpr04/2013-01-19/2013-01-19_14_20_10.jpg,xml/ufpr04/2013-01-19/2013-01-19_14_20_10.xml,PKLot/parking1a/cloudy/2013-01-19/2013-01-19_14_20_10.jpg,PKLot/parking1a/cloudy/2013-01-19/2013-01-19_14_20_10.xml,278762,4b43584d5d05feafdd5c6c8e559545f37991acbc46b94609e769ee1545726fde,9434,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,1280,720,28,0,28,0
pklot_stage_k_046,stage_k_candidate_no_predictions,ufpr04,cloudy,2013-01-19,2013-01-19T14_35_10Z,ufpr04/2013-01-19,images/ufpr04/2013-01-19/2013-01-19_14_35_10.jpg,xml/ufpr04/2013-01-19/2013-01-19_14_35_10.xml,PKLot/parking1a/cloudy/2013-01-19/2013-01-19_14_35_10.jpg,PKLot/parking1a/cloudy/2013-01-19/2013-01-19_14_35_10.xml,277692,9356e9ca26522f3cb7212f6383aeee81398082313b7ea7bb9586fe112c4bd581,9434,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,1280,720,28,0,28,0
pklot_stage_k_047,stage_k_candidate_no_predictions,ufpr04,cloudy,2013-01-19,2013-01-19T14_45_10Z,ufpr04/2013-01-19,images/ufpr04/2013-01-19/2013-01-19_14_45_10.jpg,xml/ufpr04/2013-01-19/2013-01-19_14_45_10.xml,PKLot/parking1a/cloudy/2013-01-19/2013-01-19_14_45_10.jpg,PKLot/parking1a/cloudy/2013-01-19/2013-01-19_14_45_10.xml,316546,8e44d3962d1590e06da48b11f29cf80507284137abc63355290a056a0e6f611b,9434,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,1280,720,28,0,28,0
pklot_stage_k_048,stage_k_candidate_no_predictions,ufpr04,cloudy,2013-01-19,2013-01-19T14_55_10Z,ufpr04/2013-01-19,images/ufpr04/2013-01-19/2013-01-19_14_55_10.jpg,xml/ufpr04/2013-01-19/2013-01-19_14_55_10.xml,PKLot/parking1a/cloudy/2013-01-19/2013-01-19_14_55_10.jpg,PKLot/parking1a/cloudy/2013-01-19/2013-01-19_14_55_10.xml,283675,78f80f931621c9e6e4e023cd4c22e67bd91109a061e2e8a41edf0cc5cc7568bb,9434,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,1280,720,28,0,28,0
pklot_stage_k_049,stage_k_candidate_no_predictions,ufpr04,cloudy,2013-01-19,2013-01-19T16_10_12Z,ufpr04/2013-01-19,images/ufpr04/2013-01-19/2013-01-19_16_10_12.jpg,xml/ufpr04/2013-01-19/2013-01-19_16_10_12.xml,PKLot/parking1a/cloudy/2013-01-19/2013-01-19_16_10_12.jpg,PKLot/parking1a/cloudy/2013-01-19/2013-01-19_16_10_12.xml,289011,dd9f7116aa18850ede9597a39294faa3d2427442ae21090cb0a1f0df98f397f2,9434,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,1280,720,28,0,28,0
pklot_stage_k_050,stage_k_candidate_no_predictions,ufpr04,cloudy,2013-01-19,2013-01-19T16_20_12Z,ufpr04/2013-01-19,images/ufpr04/2013-01-19/2013-01-19_16_20_12.jpg,xml/ufpr04/2013-01-19/2013-01-19_16_20_12.xml,PKLot/parking1a/cloudy/2013-01-19/2013-01-19_16_20_12.jpg,PKLot/parking1a/cloudy/2013-01-19/2013-01-19_16_20_12.xml,304096,bc07591dace4cf1175dd324b36412e2a5189cdb235e4d7cbd738559db1fbbaeb,9434,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,1280,720,28,0,28,0
pklot_stage_k_051,stage_k_candidate_no_predictions,ufpr04,cloudy,2013-01-19,2013-01-19T16_30_12Z,ufpr04/2013-01-19,images/ufpr04/2013-01-19/2013-01-19_16_30_12.jpg,xml/ufpr04/2013-01-19/2013-01-19_16_30_12.xml,PKLot/parking1a/cloudy/2013-01-19/2013-01-19_16_30_12.jpg,PKLot/parking1a/cloudy/2013-01-19/2013-01-19_16_30_12.xml,301858,1d9e894f5e14547fbff2afd98db05ca6cbee0235e84bfdcf43935f3f0282b336,9434,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,1280,720,28,0,28,0
pklot_stage_k_052,stage_k_candidate_no_predictions,ufpr04,cloudy,2013-01-19,2013-01-19T16_45_13Z,ufpr04/2013-01-19,images/ufpr04/2013-01-19/2013-01-19_16_45_13.jpg,xml/ufpr04/2013-01-19/2013-01-19_16_45_13.xml,PKLot/parking1a/cloudy/2013-01-19/2013-01-19_16_45_13.jpg,PKLot/parking1a/cloudy/2013-01-19/2013-01-19_16_45_13.xml,261994,2a87ed69e587bcc2e1a830a6bb749cfa8bb88c5958688da497e42a15ef6dfb58,9434,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,1280,720,28,0,28,0
pklot_stage_k_053,stage_k_candidate_no_predictions,ufpr04,cloudy,2013-01-19,2013-01-19T17_40_13Z,ufpr04/2013-01-19,images/ufpr04/2013-01-19/2013-01-19_17_40_13.jpg,xml/ufpr04/2013-01-19/2013-01-19_17_40_13.xml,PKLot/parking1a/cloudy/2013-01-19/2013-01-19_17_40_13.jpg,PKLot/parking1a/cloudy/2013-01-19/2013-01-19_17_40_13.xml,326880,c6ec31c739321e0a806b6619c6bedd654e0b463aa6ede06c4b95d6bc21b8eb1f,9434,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,1280,720,28,0,28,0
pklot_stage_k_054,stage_k_candidate_no_predictions,ufpr04,cloudy,2013-01-19,2013-01-19T18_05_14Z,ufpr04/2013-01-19,images/ufpr04/2013-01-19/2013-01-19_18_05_14.jpg,xml/ufpr04/2013-01-19/2013-01-19_18_05_14.xml,PKLot/parking1a/cloudy/2013-01-19/2013-01-19_18_05_14.jpg,PKLot/parking1a/cloudy/2013-01-19/2013-01-19_18_05_14.xml,273967,e2d4f6dd7cf2a5a3428f50211d134d8703c4a5e4436a2b7b5d48aa089aaf31a0,9434,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,1280,720,28,0,28,0
pklot_stage_k_055,stage_k_candidate_no_predictions,ufpr04,cloudy,2013-01-19,2013-01-19T18_15_14Z,ufpr04/2013-01-19,images/ufpr04/2013-01-19/2013-01-19_18_15_14.jpg,xml/ufpr04/2013-01-19/2013-01-19_18_15_14.xml,PKLot/parking1a/cloudy/2013-01-19/2013-01-19_18_15_14.jpg,PKLot/parking1a/cloudy/2013-01-19/2013-01-19_18_15_14.xml,289426,99366f3880e843c18fbc815f60a85a8b4e08b31ba675dfeee861032f6bc98283,9434,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,1280,720,28,0,28,0
pklot_stage_k_056,stage_k_candidate_no_predictions,ufpr04,cloudy,2013-01-19,2013-01-19T18_35_14Z,ufpr04/2013-01-19,images/ufpr04/2013-01-19/2013-01-19_18_35_14.jpg,xml/ufpr04/2013-01-19/2013-01-19_18_35_14.xml,PKLot/parking1a/cloudy/2013-01-19/2013-01-19_18_35_14.jpg,PKLot/parking1a/cloudy/2013-01-19/2013-01-19_18_35_14.xml,284978,063dc2d57eaea174dee369488ca873dc59bb222799b838c228832844446e46f3,9434,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,1280,720,28,0,28,0
pklot_stage_k_057,stage_k_candidate_no_predictions,ufpr04,cloudy,2013-01-19,2013-01-19T18_50_15Z,ufpr04/2013-01-19,images/ufpr04/2013-01-19/2013-01-19_18_50_15.jpg,xml/ufpr04/2013-01-19/2013-01-19_18_50_15.xml,PKLot/parking1a/cloudy/2013-01-19/2013-01-19_18_50_15.jpg,PKLot/parking1a/cloudy/2013-01-19/2013-01-19_18_50_15.xml,267782,f17ed2c4fde0598e8933899aa8a7c3bbfb038c207892107f780a1e66d6e420a6,9434,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,1280,720,28,0,28,0
pklot_stage_k_058,stage_k_candidate_no_predictions,ufpr04,cloudy,2013-01-19,2013-01-19T19_30_15Z,ufpr04/2013-01-19,images/ufpr04/2013-01-19/2013-01-19_19_30_15.jpg,xml/ufpr04/2013-01-19/2013-01-19_19_30_15.xml,PKLot/parking1a/cloudy/2013-01-19/2013-01-19_19_30_15.jpg,PKLot/parking1a/cloudy/2013-01-19/2013-01-19_19_30_15.xml,283449,14f0fb25497ccc345cdcff2c6e4f9d2c0dca5ede4e8082ea7ef65eb73ea12b86,9434,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,1280,720,28,0,28,0
pklot_stage_k_059,stage_k_candidate_no_predictions,ufpr04,cloudy,2013-01-19,2013-01-19T20_05_16Z,ufpr04/2013-01-19,images/ufpr04/2013-01-19/2013-01-19_20_05_16.jpg,xml/ufpr04/2013-01-19/2013-01-19_20_05_16.xml,PKLot/parking1a/cloudy/2013-01-19/2013-01-19_20_05_16.jpg,PKLot/parking1a/cloudy/2013-01-19/2013-01-19_20_05_16.xml,274744,2fba05bf641ce3b5c5aeda716cec70526e4b900313ccf408bc78e5dcd59f2298,9434,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,1280,720,28,0,28,0
pklot_stage_k_060,stage_k_candidate_no_predictions,ufpr04,cloudy,2013-01-19,2013-01-19T20_15_16Z,ufpr04/2013-01-19,images/ufpr04/2013-01-19/2013-01-19_20_15_16.jpg,xml/ufpr04/2013-01-19/2013-01-19_20_15_16.xml,PKLot/parking1a/cloudy/2013-01-19/2013-01-19_20_15_16.jpg,PKLot/parking1a/cloudy/2013-01-19/2013-01-19_20_15_16.xml,273330,3591621b00058b5f77a9f6d90070ca5743e0cc9ea2eddc3300d19be65f7cc27a,9434,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,1280,720,28,0,28,0
pklot_stage_k_061,stage_k_candidate_no_predictions,ufpr05,sunny,2013-03-03,2013-03-03T06_55_01Z,ufpr05/2013-03-03,images/ufpr05/2013-03-03/2013-03-03_06_55_01.jpg,xml/ufpr05/2013-03-03/2013-03-03_06_55_01.xml,PKLot/parking1b/sunny/2013-03-03/2013-03-03_06_55_01.jpg,PKLot/parking1b/sunny/2013-03-03/2013-03-03_06_55_01.xml,228228,70ca85e0bd0da32c920e86842fefb8f9fc08d9587335e475ae89d5105067e014,13429,099562b56d0660ba383b5b49838486cbdae3d2256bcbaa01c66a1ec87be6c4ea,1280,720,40,0,40,0
pklot_stage_k_062,stage_k_candidate_no_predictions,ufpr05,sunny,2013-03-03,2013-03-03T07_15_01Z,ufpr05/2013-03-03,images/ufpr05/2013-03-03/2013-03-03_07_15_01.jpg,xml/ufpr05/2013-03-03/2013-03-03_07_15_01.xml,PKLot/parking1b/sunny/2013-03-03/2013-03-03_07_15_01.jpg,PKLot/parking1b/sunny/2013-03-03/2013-03-03_07_15_01.xml,234668,7b6efeeca13f29b432e1d1b3459e6403c6f4799c7c0e07179416baa0a1689875,13429,099562b56d0660ba383b5b49838486cbdae3d2256bcbaa01c66a1ec87be6c4ea,1280,720,40,0,40,0
pklot_stage_k_063,stage_k_candidate_no_predictions,ufpr05,sunny,2013-03-03,2013-03-03T07_30_01Z,ufpr05/2013-03-03,images/ufpr05/2013-03-03/2013-03-03_07_30_01.jpg,xml/ufpr05/2013-03-03/2013-03-03_07_30_01.xml,PKLot/parking1b/sunny/2013-03-03/2013-03-03_07_30_01.jpg,PKLot/parking1b/sunny/2013-03-03/2013-03-03_07_30_01.xml,269374,523f8bbd9e6079c07b907e8a1d2631206a77de2bac95e40b2bd354e88f16533a,13429,099562b56d0660ba383b5b49838486cbdae3d2256bcbaa01c66a1ec87be6c4ea,1280,720,40,0,40,0
pklot_stage_k_064,stage_k_candidate_no_predictions,ufpr05,sunny,2013-03-03,2013-03-03T07_40_01Z,ufpr05/2013-03-03,images/ufpr05/2013-03-03/2013-03-03_07_40_01.jpg,xml/ufpr05/2013-03-03/2013-03-03_07_40_01.xml,PKLot/parking1b/sunny/2013-03-03/2013-03-03_07_40_01.jpg,PKLot/parking1b/sunny/2013-03-03/2013-03-03_07_40_01.xml,276580,090051e524ef44e775c60fe1aae54b69d72524f60d75ce21475e4e8e8fad565f,13429,099562b56d0660ba383b5b49838486cbdae3d2256bcbaa01c66a1ec87be6c4ea,1280,720,40,0,40,0
pklot_stage_k_065,stage_k_candidate_no_predictions,ufpr05,sunny,2013-03-03,2013-03-03T08_45_03Z,ufpr05/2013-03-03,images/ufpr05/2013-03-03/2013-03-03_08_45_03.jpg,xml/ufpr05/2013-03-03/2013-03-03_08_45_03.xml,PKLot/parking1b/sunny/2013-03-03/2013-03-03_08_45_03.jpg,PKLot/parking1b/sunny/2013-03-03/2013-03-03_08_45_03.xml,269822,0627dfd712bdcefdac5567a5adfd8d05c517b8dc2529d0eafa6de0d6767573bd,13429,099562b56d0660ba383b5b49838486cbdae3d2256bcbaa01c66a1ec87be6c4ea,1280,720,40,0,40,0
pklot_stage_k_066,stage_k_candidate_no_predictions,ufpr05,sunny,2013-03-03,2013-03-03T09_05_03Z,ufpr05/2013-03-03,images/ufpr05/2013-03-03/2013-03-03_09_05_03.jpg,xml/ufpr05/2013-03-03/2013-03-03_09_05_03.xml,PKLot/parking1b/sunny/2013-03-03/2013-03-03_09_05_03.jpg,PKLot/parking1b/sunny/2013-03-03/2013-03-03_09_05_03.xml,267730,5fd051f1f1bc3434cde44a5c5b4b49d804461090e3c69f9037203dd0f68523cd,13429,099562b56d0660ba383b5b49838486cbdae3d2256bcbaa01c66a1ec87be6c4ea,1280,720,40,0,40,0
pklot_stage_k_067,stage_k_candidate_no_predictions,ufpr05,sunny,2013-03-03,2013-03-03T09_15_03Z,ufpr05/2013-03-03,images/ufpr05/2013-03-03/2013-03-03_09_15_03.jpg,xml/ufpr05/2013-03-03/2013-03-03_09_15_03.xml,PKLot/parking1b/sunny/2013-03-03/2013-03-03_09_15_03.jpg,PKLot/parking1b/sunny/2013-03-03/2013-03-03_09_15_03.xml,257850,5ff8784e4dadfdba40623eee52dc64adf674c251e54ca54ae7a152a20b66b7d6,13429,099562b56d0660ba383b5b49838486cbdae3d2256bcbaa01c66a1ec87be6c4ea,1280,720,40,0,40,0
pklot_stage_k_068,stage_k_candidate_no_predictions,ufpr05,sunny,2013-03-03,2013-03-03T09_30_03Z,ufpr05/2013-03-03,images/ufpr05/2013-03-03/2013-03-03_09_30_03.jpg,xml/ufpr05/2013-03-03/2013-03-03_09_30_03.xml,PKLot/parking1b/sunny/2013-03-03/2013-03-03_09_30_03.jpg,PKLot/parking1b/sunny/2013-03-03/2013-03-03_09_30_03.xml,263044,7b92846071b2a9291c41f0190cbfe2b634999c062faa77528d5c34cfd827e250,13312,2821b3c1e6408823029fc1227bfe8fee2ff16d39d4ab449219de56f2b78ffcec,1280,720,31,0,31,9
pklot_stage_k_069,stage_k_candidate_no_predictions,ufpr05,sunny,2013-03-03,2013-03-03T10_05_04Z,ufpr05/2013-03-03,images/ufpr05/2013-03-03/2013-03-03_10_05_04.jpg,xml/ufpr05/2013-03-03/2013-03-03_10_05_04.xml,PKLot/parking1b/sunny/2013-03-03/2013-03-03_10_05_04.jpg,PKLot/parking1b/sunny/2013-03-03/2013-03-03_10_05_04.xml,262470,3075115d4ace1e59ef3bde021cc16cff50c30f765c60e8f8d689ca1d9099e29c,13429,099562b56d0660ba383b5b49838486cbdae3d2256bcbaa01c66a1ec87be6c4ea,1280,720,40,0,40,0
pklot_stage_k_070,stage_k_candidate_no_predictions,ufpr05,sunny,2013-03-03,2013-03-03T10_30_05Z,ufpr05/2013-03-03,images/ufpr05/2013-03-03/2013-03-03_10_30_05.jpg,xml/ufpr05/2013-03-03/2013-03-03_10_30_05.xml,PKLot/parking1b/sunny/2013-03-03/2013-03-03_10_30_05.jpg,PKLot/parking1b/sunny/2013-03-03/2013-03-03_10_30_05.xml,255469,86438fc8396294cdf6a27418c060347e254ae4d8b46347fad55421727ab18ebe,13429,099562b56d0660ba383b5b49838486cbdae3d2256bcbaa01c66a1ec87be6c4ea,1280,720,40,0,40,0
pklot_stage_k_071,stage_k_candidate_no_predictions,ufpr05,sunny,2013-03-03,2013-03-03T10_40_05Z,ufpr05/2013-03-03,images/ufpr05/2013-03-03/2013-03-03_10_40_05.jpg,xml/ufpr05/2013-03-03/2013-03-03_10_40_05.xml,PKLot/parking1b/sunny/2013-03-03/2013-03-03_10_40_05.jpg,PKLot/parking1b/sunny/2013-03-03/2013-03-03_10_40_05.xml,253869,a5c25e0b21c952b073648f096745f067ccdf8c51a49d74b160f7cc1c9ee0534e,13429,099562b56d0660ba383b5b49838486cbdae3d2256bcbaa01c66a1ec87be6c4ea,1280,720,40,0,40,0
pklot_stage_k_072,stage_k_candidate_no_predictions,ufpr05,sunny,2013-03-03,2013-03-03T10_55_05Z,ufpr05/2013-03-03,images/ufpr05/2013-03-03/2013-03-03_10_55_05.jpg,xml/ufpr05/2013-03-03/2013-03-03_10_55_05.xml,PKLot/parking1b/sunny/2013-03-03/2013-03-03_10_55_05.jpg,PKLot/parking1b/sunny/2013-03-03/2013-03-03_10_55_05.xml,249111,969f27b5c04b99bd922823a121fe20e3210fb405424b18e09df53b32270fe42c,13429,099562b56d0660ba383b5b49838486cbdae3d2256bcbaa01c66a1ec87be6c4ea,1280,720,40,0,40,0
pklot_stage_k_073,stage_k_candidate_no_predictions,ufpr05,sunny,2013-03-03,2013-03-03T12_05_06Z,ufpr05/2013-03-03,images/ufpr05/2013-03-03/2013-03-03_12_05_06.jpg,xml/ufpr05/2013-03-03/2013-03-03_12_05_06.xml,PKLot/parking1b/sunny/2013-03-03/2013-03-03_12_05_06.jpg,PKLot/parking1b/sunny/2013-03-03/2013-03-03_12_05_06.xml,255066,2c18f85c07bce99d4927366e9d13d2dadf2a83e7f938b81a0c8e51f77e2f58e1,13429,099562b56d0660ba383b5b49838486cbdae3d2256bcbaa01c66a1ec87be6c4ea,1280,720,40,0,40,0
pklot_stage_k_074,stage_k_candidate_no_predictions,ufpr05,sunny,2013-03-03,2013-03-03T12_20_07Z,ufpr05/2013-03-03,images/ufpr05/2013-03-03/2013-03-03_12_20_07.jpg,xml/ufpr05/2013-03-03/2013-03-03_12_20_07.xml,PKLot/parking1b/sunny/2013-03-03/2013-03-03_12_20_07.jpg,PKLot/parking1b/sunny/2013-03-03/2013-03-03_12_20_07.xml,260699,3334112db1a2baa154821c70aafe9cce34e80397b9fbd51c1531c28ad7752729,13429,099562b56d0660ba383b5b49838486cbdae3d2256bcbaa01c66a1ec87be6c4ea,1280,720,40,0,40,0
pklot_stage_k_075,stage_k_candidate_no_predictions,ufpr05,sunny,2013-03-03,2013-03-03T12_35_07Z,ufpr05/2013-03-03,images/ufpr05/2013-03-03/2013-03-03_12_35_07.jpg,xml/ufpr05/2013-03-03/2013-03-03_12_35_07.xml,PKLot/parking1b/sunny/2013-03-03/2013-03-03_12_35_07.jpg,PKLot/parking1b/sunny/2013-03-03/2013-03-03_12_35_07.xml,258373,f40643689e363b738e0db1bd3c56bfd7bb05518b980d261bb3058eba5ae474df,13312,4997c3e3538361449abfa20fe83e353f8b626212cce2d7e14972074693312089,1280,720,31,0,31,9
pklot_stage_k_076,stage_k_candidate_no_predictions,ufpr05,sunny,2013-03-03,2013-03-03T12_45_07Z,ufpr05/2013-03-03,images/ufpr05/2013-03-03/2013-03-03_12_45_07.jpg,xml/ufpr05/2013-03-03/2013-03-03_12_45_07.xml,PKLot/parking1b/sunny/2013-03-03/2013-03-03_12_45_07.jpg,PKLot/parking1b/sunny/2013-03-03/2013-03-03_12_45_07.xml,261716,082450c00e005c392e8b86ef811f27f5fdddf5aab72d745d3e20501d2809c095,13429,099562b56d0660ba383b5b49838486cbdae3d2256bcbaa01c66a1ec87be6c4ea,1280,720,40,0,40,0
pklot_stage_k_077,stage_k_candidate_no_predictions,ufpr05,sunny,2013-03-03,2013-03-03T14_00_09Z,ufpr05/2013-03-03,images/ufpr05/2013-03-03/2013-03-03_14_00_09.jpg,xml/ufpr05/2013-03-03/2013-03-03_14_00_09.xml,PKLot/parking1b/sunny/2013-03-03/2013-03-03_14_00_09.jpg,PKLot/parking1b/sunny/2013-03-03/2013-03-03_14_00_09.xml,250209,cfd5c8639bda14f1f64aa492c2d48385c146c6922524c453b55e42bd9a0758bd,13429,099562b56d0660ba383b5b49838486cbdae3d2256bcbaa01c66a1ec87be6c4ea,1280,720,40,0,40,0
pklot_stage_k_078,stage_k_candidate_no_predictions,ufpr05,sunny,2013-03-03,2013-03-03T14_10_09Z,ufpr05/2013-03-03,images/ufpr05/2013-03-03/2013-03-03_14_10_09.jpg,xml/ufpr05/2013-03-03/2013-03-03_14_10_09.xml,PKLot/parking1b/sunny/2013-03-03/2013-03-03_14_10_09.jpg,PKLot/parking1b/sunny/2013-03-03/2013-03-03_14_10_09.xml,250064,68bfaf1217f09fe4d55142cefe00740a9a8538939ffb3970ee5e6c5a0951da32,13429,099562b56d0660ba383b5b49838486cbdae3d2256bcbaa01c66a1ec87be6c4ea,1280,720,40,0,40,0
pklot_stage_k_079,stage_k_candidate_no_predictions,ufpr05,sunny,2013-03-03,2013-03-03T14_20_09Z,ufpr05/2013-03-03,images/ufpr05/2013-03-03/2013-03-03_14_20_09.jpg,xml/ufpr05/2013-03-03/2013-03-03_14_20_09.xml,PKLot/parking1b/sunny/2013-03-03/2013-03-03_14_20_09.jpg,PKLot/parking1b/sunny/2013-03-03/2013-03-03_14_20_09.xml,251974,395e77d2f53f069b5de75ced2271a63e6052e2e1646df8aaad05fdb2b0833a22,13429,099562b56d0660ba383b5b49838486cbdae3d2256bcbaa01c66a1ec87be6c4ea,1280,720,40,0,40,0
pklot_stage_k_080,stage_k_candidate_no_predictions,ufpr05,sunny,2013-03-03,2013-03-03T14_35_09Z,ufpr05/2013-03-03,images/ufpr05/2013-03-03/2013-03-03_14_35_09.jpg,xml/ufpr05/2013-03-03/2013-03-03_14_35_09.xml,PKLot/parking1b/sunny/2013-03-03/2013-03-03_14_35_09.jpg,PKLot/parking1b/sunny/2013-03-03/2013-03-03_14_35_09.xml,248163,5cc2acc728a50d4ae74903282c97f534560677907d721fb429e39445afbceaf8,13429,099562b56d0660ba383b5b49838486cbdae3d2256bcbaa01c66a1ec87be6c4ea,1280,720,40,0,40,0
pklot_stage_k_081,stage_k_candidate_no_predictions,ufpr05,sunny,2013-03-03,2013-03-03T14_45_10Z,ufpr05/2013-03-03,images/ufpr05/2013-03-03/2013-03-03_14_45_10.jpg,xml/ufpr05/2013-03-03/2013-03-03_14_45_10.xml,PKLot/parking1b/sunny/2013-03-03/2013-03-03_14_45_10.jpg,PKLot/parking1b/sunny/2013-03-03/2013-03-03_14_45_10.xml,252269,96ddd47d7e923d4f4f7ecd8c847cb4315fc17bb79227f90a1e2eb9ce44df8e90,13429,099562b56d0660ba383b5b49838486cbdae3d2256bcbaa01c66a1ec87be6c4ea,1280,720,40,0,40,0
pklot_stage_k_082,stage_k_candidate_no_predictions,ufpr05,sunny,2013-03-03,2013-03-03T15_20_10Z,ufpr05/2013-03-03,images/ufpr05/2013-03-03/2013-03-03_15_20_10.jpg,xml/ufpr05/2013-03-03/2013-03-03_15_20_10.xml,PKLot/parking1b/sunny/2013-03-03/2013-03-03_15_20_10.jpg,PKLot/parking1b/sunny/2013-03-03/2013-03-03_15_20_10.xml,234915,be153ca48b1bd34f7a636c47be94756a9a0bbd32fb6992316b2a5574dd85bc25,13429,099562b56d0660ba383b5b49838486cbdae3d2256bcbaa01c66a1ec87be6c4ea,1280,720,40,0,40,0
pklot_stage_k_083,stage_k_candidate_no_predictions,ufpr05,sunny,2013-03-03,2013-03-03T16_00_11Z,ufpr05/2013-03-03,images/ufpr05/2013-03-03/2013-03-03_16_00_11.jpg,xml/ufpr05/2013-03-03/2013-03-03_16_00_11.xml,PKLot/parking1b/sunny/2013-03-03/2013-03-03_16_00_11.jpg,PKLot/parking1b/sunny/2013-03-03/2013-03-03_16_00_11.xml,240824,8d57881984927d97092652a3f7696bf4ba23fb321c17644b71a01662c879dbfd,13429,099562b56d0660ba383b5b49838486cbdae3d2256bcbaa01c66a1ec87be6c4ea,1280,720,40,0,40,0
pklot_stage_k_084,stage_k_candidate_no_predictions,ufpr05,sunny,2013-03-03,2013-03-03T16_25_12Z,ufpr05/2013-03-03,images/ufpr05/2013-03-03/2013-03-03_16_25_12.jpg,xml/ufpr05/2013-03-03/2013-03-03_16_25_12.xml,PKLot/parking1b/sunny/2013-03-03/2013-03-03_16_25_12.jpg,PKLot/parking1b/sunny/2013-03-03/2013-03-03_16_25_12.xml,228627,4cd9113b089e109f4cedf43c195837752833ec55b570e91246e09da9937a12f0,13429,099562b56d0660ba383b5b49838486cbdae3d2256bcbaa01c66a1ec87be6c4ea,1280,720,40,0,40,0
pklot_stage_k_085,stage_k_candidate_no_predictions,ufpr05,sunny,2013-03-03,2013-03-03T16_35_12Z,ufpr05/2013-03-03,images/ufpr05/2013-03-03/2013-03-03_16_35_12.jpg,xml/ufpr05/2013-03-03/2013-03-03_16_35_12.xml,PKLot/parking1b/sunny/2013-03-03/2013-03-03_16_35_12.jpg,PKLot/parking1b/sunny/2013-03-03/2013-03-03_16_35_12.xml,226955,eacd0aa58de3dc3d0bdf6589721a30dbeb25f5b0e1cb5095c3f3eb9cb966648b,13429,099562b56d0660ba383b5b49838486cbdae3d2256bcbaa01c66a1ec87be6c4ea,1280,720,40,0,40,0
pklot_stage_k_086,stage_k_candidate_no_predictions,ufpr05,sunny,2013-03-03,2013-03-03T16_45_12Z,ufpr05/2013-03-03,images/ufpr05/2013-03-03/2013-03-03_16_45_12.jpg,xml/ufpr05/2013-03-03/2013-03-03_16_45_12.xml,PKLot/parking1b/sunny/2013-03-03/2013-03-03_16_45_12.jpg,PKLot/parking1b/sunny/2013-03-03/2013-03-03_16_45_12.xml,239944,19ee2291581bd15a1380ffc030f2ebcc6d5688512774a713486c8863fe580a73,13429,099562b56d0660ba383b5b49838486cbdae3d2256bcbaa01c66a1ec87be6c4ea,1280,720,40,0,40,0
pklot_stage_k_087,stage_k_candidate_no_predictions,ufpr05,sunny,2013-03-03,2013-03-03T17_10_12Z,ufpr05/2013-03-03,images/ufpr05/2013-03-03/2013-03-03_17_10_12.jpg,xml/ufpr05/2013-03-03/2013-03-03_17_10_12.xml,PKLot/parking1b/sunny/2013-03-03/2013-03-03_17_10_12.jpg,PKLot/parking1b/sunny/2013-03-03/2013-03-03_17_10_12.xml,234835,16aede527f8263f0bfbda1b6948a323e027179d25d5acea98b9ce746abf8d789,13429,099562b56d0660ba383b5b49838486cbdae3d2256bcbaa01c66a1ec87be6c4ea,1280,720,40,0,40,0
pklot_stage_k_088,stage_k_candidate_no_predictions,ufpr05,sunny,2013-03-03,2013-03-03T18_10_14Z,ufpr05/2013-03-03,images/ufpr05/2013-03-03/2013-03-03_18_10_14.jpg,xml/ufpr05/2013-03-03/2013-03-03_18_10_14.xml,PKLot/parking1b/sunny/2013-03-03/2013-03-03_18_10_14.jpg,PKLot/parking1b/sunny/2013-03-03/2013-03-03_18_10_14.xml,228861,b41651a98855a12081c18553d6bc9280d713f811d810c1a6f4ec2424ddc57558,13429,099562b56d0660ba383b5b49838486cbdae3d2256bcbaa01c66a1ec87be6c4ea,1280,720,40,0,40,0
