sample_id,role,source,weather,date,timestamp,group_id,local_path,xml_path,archive_image_member,archive_xml_member,image_bytes,image_sha256,xml_bytes,xml_sha256,width,height,known_slots,occupied,vacant,unknown
pklot_stage_k_045,stage_k_candidate_no_predictions,ufpr04,cloudy,2013-01-16,2013-01-16T13_20_09Z,ufpr04/2013-01-16,images/ufpr04/2013-01-16/2013-01-16_13_20_09.jpg,xml/ufpr04/2013-01-16/2013-01-16_13_20_09.xml,PKLot/parking1a/cloudy/2013-01-16/2013-01-16_13_20_09.jpg,PKLot/parking1a/cloudy/2013-01-16/2013-01-16_13_20_09.xml,292035,b9ef6ffae35208e90f3930a65de823d39395db3d0266dd57d690e1fc89a48241,9434,cfceb7784018e0d87630a31ae4986062637709d69ac5467ed841c71f6da2e4c7,1280,720,28,10,18,0
pklot_stage_k_046,stage_k_candidate_no_predictions,ufpr04,cloudy,2013-01-16,2013-01-16T13_30_09Z,ufpr04/2013-01-16,images/ufpr04/2013-01-16/2013-01-16_13_30_09.jpg,xml/ufpr04/2013-01-16/2013-01-16_13_30_09.xml,PKLot/parking1a/cloudy/2013-01-16/2013-01-16_13_30_09.jpg,PKLot/parking1a/cloudy/2013-01-16/2013-01-16_13_30_09.xml,290968,69b80c4db536a65a217a207178582a503f516dd67e9355291c48928d06681610,9434,c684159feb18573dd3d51a1a141315fea604a7927632792bbaf5ecde21fecfc1,1280,720,28,10,18,0
pklot_stage_k_047,stage_k_candidate_no_predictions,ufpr04,cloudy,2013-01-16,2013-01-16T13_40_09Z,ufpr04/2013-01-16,images/ufpr04/2013-01-16/2013-01-16_13_40_09.jpg,xml/ufpr04/2013-01-16/2013-01-16_13_40_09.xml,PKLot/parking1a/cloudy/2013-01-16/2013-01-16_13_40_09.jpg,PKLot/parking1a/cloudy/2013-01-16/2013-01-16_13_40_09.xml,288082,4ce375f8da1251abb74d4cae837ea0ccf16baca380b76894ad24d815e236ed96,9434,c684159feb18573dd3d51a1a141315fea604a7927632792bbaf5ecde21fecfc1,1280,720,28,10,18,0
pklot_stage_k_048,stage_k_candidate_no_predictions,ufpr04,cloudy,2013-01-16,2013-01-16T13_55_10Z,ufpr04/2013-01-16,images/ufpr04/2013-01-16/2013-01-16_13_55_10.jpg,xml/ufpr04/2013-01-16/2013-01-16_13_55_10.xml,PKLot/parking1a/cloudy/2013-01-16/2013-01-16_13_55_10.jpg,PKLot/parking1a/cloudy/2013-01-16/2013-01-16_13_55_10.xml,284541,4d8e383b19ae94d3358636247db8b97ded408836de80dd90943e165cc14f58bf,9434,c52e79b55a203388a1e2ff857364119542cc76c025c584911630989f16584a01,1280,720,28,12,16,0
pklot_stage_k_049,stage_k_candidate_no_predictions,ufpr04,cloudy,2013-01-16,2013-01-16T17_05_13Z,ufpr04/2013-01-16,images/ufpr04/2013-01-16/2013-01-16_17_05_13.jpg,xml/ufpr04/2013-01-16/2013-01-16_17_05_13.xml,PKLot/parking1a/cloudy/2013-01-16/2013-01-16_17_05_13.jpg,PKLot/parking1a/cloudy/2013-01-16/2013-01-16_17_05_13.xml,322006,fca2ca14d84147e8bdc493f74553672bc4a9cd4728467a80442800db7ceddd06,9434,bbfed6792ba37f2f7507ad86b0979e5addb42c533afa0bfe7ea5aee4f17a091f,1280,720,28,19,9,0
pklot_stage_k_050,stage_k_candidate_no_predictions,ufpr04,cloudy,2013-01-16,2013-01-16T17_30_14Z,ufpr04/2013-01-16,images/ufpr04/2013-01-16/2013-01-16_17_30_14.jpg,xml/ufpr04/2013-01-16/2013-01-16_17_30_14.xml,PKLot/parking1a/cloudy/2013-01-16/2013-01-16_17_30_14.jpg,PKLot/parking1a/cloudy/2013-01-16/2013-01-16_17_30_14.xml,331672,20dca0d0a8f2d18e9fb1bc4cb91f004cf6eb2cc0a78a077e9fe81bcebcd87877,9434,214bd32488b5660bdf5e6acd45e7baf35080ad24bdf0b5b6211851a250d12ae2,1280,720,28,17,11,0
pklot_stage_k_051,stage_k_candidate_no_predictions,ufpr04,cloudy,2013-01-16,2013-01-16T17_40_14Z,ufpr04/2013-01-16,images/ufpr04/2013-01-16/2013-01-16_17_40_14.jpg,xml/ufpr04/2013-01-16/2013-01-16_17_40_14.xml,PKLot/parking1a/cloudy/2013-01-16/2013-01-16_17_40_14.jpg,PKLot/parking1a/cloudy/2013-01-16/2013-01-16_17_40_14.xml,328083,58e20f46ddf8e5a192861af062bb2ff86c2bcd88f8c21a10782f0e70decb3c69,9434,09768482a90c0c9c77353ffad93a2b50f14fbda12b0a0f60225f54de8a846948,1280,720,28,16,12,0
pklot_stage_k_052,stage_k_candidate_no_predictions,ufpr04,cloudy,2013-01-16,2013-01-16T17_50_14Z,ufpr04/2013-01-16,images/ufpr04/2013-01-16/2013-01-16_17_50_14.jpg,xml/ufpr04/2013-01-16/2013-01-16_17_50_14.xml,PKLot/parking1a/cloudy/2013-01-16/2013-01-16_17_50_14.jpg,PKLot/parking1a/cloudy/2013-01-16/2013-01-16_17_50_14.xml,309338,1b6872d5a94e405c14ffdd5b294408209c07949d3d9937fc841be721b0f711c0,9434,2b3631a968bd909f669a88f7f08be6196f4589ba9dc0c90222a5b7904fc4a6b8,1280,720,28,17,11,0
pklot_stage_k_053,stage_k_candidate_no_predictions,ufpr04,cloudy,2013-01-16,2013-01-16T19_15_16Z,ufpr04/2013-01-16,images/ufpr04/2013-01-16/2013-01-16_19_15_16.jpg,xml/ufpr04/2013-01-16/2013-01-16_19_15_16.xml,PKLot/parking1a/cloudy/2013-01-16/2013-01-16_19_15_16.jpg,PKLot/parking1a/cloudy/2013-01-16/2013-01-16_19_15_16.xml,296831,2c541d7b0de6249e0aa146478e56270a70aad29e8b879adf15572d6e71073ed1,9434,128e5c312bb7ced8ab8401fec77ef443974ecf4447fe2c76c066b214e0883ac9,1280,720,28,2,26,0
pklot_stage_k_054,stage_k_candidate_no_predictions,ufpr04,cloudy,2013-01-16,2013-01-16T19_25_16Z,ufpr04/2013-01-16,images/ufpr04/2013-01-16/2013-01-16_19_25_16.jpg,xml/ufpr04/2013-01-16/2013-01-16_19_25_16.xml,PKLot/parking1a/cloudy/2013-01-16/2013-01-16_19_25_16.jpg,PKLot/parking1a/cloudy/2013-01-16/2013-01-16_19_25_16.xml,291385,de18806739ea05da4221d1bb16d8b4eb6810e437242107cd040323d13ccff2b2,9434,128e5c312bb7ced8ab8401fec77ef443974ecf4447fe2c76c066b214e0883ac9,1280,720,28,2,26,0
pklot_stage_k_055,stage_k_candidate_no_predictions,ufpr04,cloudy,2013-01-16,2013-01-16T19_35_16Z,ufpr04/2013-01-16,images/ufpr04/2013-01-16/2013-01-16_19_35_16.jpg,xml/ufpr04/2013-01-16/2013-01-16_19_35_16.xml,PKLot/parking1a/cloudy/2013-01-16/2013-01-16_19_35_16.jpg,PKLot/parking1a/cloudy/2013-01-16/2013-01-16_19_35_16.xml,282713,788151f530507d9b9fe653ac5d4b22fd5100e3dcf842916242c12c72132f5649,9434,bff31cc542a28f3162170ca1c03b55e04bb6e9d6a512491e82c5e82a64175dd9,1280,720,28,1,27,0
pklot_stage_k_056,stage_k_candidate_no_predictions,ufpr04,cloudy,2013-01-16,2013-01-16T19_45_16Z,ufpr04/2013-01-16,images/ufpr04/2013-01-16/2013-01-16_19_45_16.jpg,xml/ufpr04/2013-01-16/2013-01-16_19_45_16.xml,PKLot/parking1a/cloudy/2013-01-16/2013-01-16_19_45_16.jpg,PKLot/parking1a/cloudy/2013-01-16/2013-01-16_19_45_16.xml,287250,8c03b44f56043bfbc37e132b4f8f73d196afbea1745a4518042304923799dcd1,9434,18dbe4ff198941471cd990c333f16ce09bc1ffdc80650a158d3f9dc8d61dda37,1280,720,28,2,26,0
pklot_stage_k_057,stage_k_candidate_no_predictions,ufpr04,cloudy,2013-01-16,2013-01-16T19_55_16Z,ufpr04/2013-01-16,images/ufpr04/2013-01-16/2013-01-16_19_55_16.jpg,xml/ufpr04/2013-01-16/2013-01-16_19_55_16.xml,PKLot/parking1a/cloudy/2013-01-16/2013-01-16_19_55_16.jpg,PKLot/parking1a/cloudy/2013-01-16/2013-01-16_19_55_16.xml,279453,4b37627547cfc37b346ea54909ecec71bf3fa8094d518aa867a9bd3f4e0235f7,9434,18dbe4ff198941471cd990c333f16ce09bc1ffdc80650a158d3f9dc8d61dda37,1280,720,28,2,26,0
pklot_stage_k_058,stage_k_candidate_no_predictions,ufpr04,cloudy,2013-01-16,2013-01-16T20_10_17Z,ufpr04/2013-01-16,images/ufpr04/2013-01-16/2013-01-16_20_10_17.jpg,xml/ufpr04/2013-01-16/2013-01-16_20_10_17.xml,PKLot/parking1a/cloudy/2013-01-16/2013-01-16_20_10_17.jpg,PKLot/parking1a/cloudy/2013-01-16/2013-01-16_20_10_17.xml,279380,894d757f19782c2d5279e2ea56fe94df4a9600236a0f28c39aa07ec143a2ceae,9434,18dbe4ff198941471cd990c333f16ce09bc1ffdc80650a158d3f9dc8d61dda37,1280,720,28,2,26,0
pklot_stage_k_059,stage_k_candidate_no_predictions,ufpr04,cloudy,2013-01-16,2013-01-16T20_20_17Z,ufpr04/2013-01-16,images/ufpr04/2013-01-16/2013-01-16_20_20_17.jpg,xml/ufpr04/2013-01-16/2013-01-16_20_20_17.xml,PKLot/parking1a/cloudy/2013-01-16/2013-01-16_20_20_17.jpg,PKLot/parking1a/cloudy/2013-01-16/2013-01-16_20_20_17.xml,278720,31129c223710e4fe70b497dfcc6b714497666123b2fc70db4bcfa436ce8cb592,9434,ffc235d91d293e6bbb59ce1ffbecd0f8b6596c786e1e8888e3fffe2fea962941,1280,720,28,1,27,0
pklot_stage_k_060,stage_k_candidate_no_predictions,ufpr04,cloudy,2013-01-16,2013-01-16T21_00_17Z,ufpr04/2013-01-16,images/ufpr04/2013-01-16/2013-01-16_21_00_17.jpg,xml/ufpr04/2013-01-16/2013-01-16_21_00_17.xml,PKLot/parking1a/cloudy/2013-01-16/2013-01-16_21_00_17.jpg,PKLot/parking1a/cloudy/2013-01-16/2013-01-16_21_00_17.xml,302373,ff610617789c0c327549b3f2447b5bfbd0071978f27ffa58d613c228fe19f681,9434,62cced67d3e59ea50f04e0bd73e0a8fe080911f35cbe55af605be54c08cfd87d,1280,720,28,1,27,0
pklot_stage_k_061,stage_k_candidate_no_predictions,ufpr05,sunny,2013-04-14,2013-04-14T11_30_06Z,ufpr05/2013-04-14,images/ufpr05/2013-04-14/2013-04-14_11_30_06.jpg,xml/ufpr05/2013-04-14/2013-04-14_11_30_06.xml,PKLot/parking1b/sunny/2013-04-14/2013-04-14_11_30_06.jpg,PKLot/parking1b/sunny/2013-04-14/2013-04-14_11_30_06.xml,254479,5fa241e759445d3ffdc6db0a148317f427be4993af59d47e08ad01c968656b86,13429,54b24abc1d3bfecca628314c810137bb946cf5443fae10e8d3646135ed46f29e,1280,720,40,19,21,0
pklot_stage_k_062,stage_k_candidate_no_predictions,ufpr05,sunny,2013-04-14,2013-04-14T11_35_06Z,ufpr05/2013-04-14,images/ufpr05/2013-04-14/2013-04-14_11_35_06.jpg,xml/ufpr05/2013-04-14/2013-04-14_11_35_06.xml,PKLot/parking1b/sunny/2013-04-14/2013-04-14_11_35_06.jpg,PKLot/parking1b/sunny/2013-04-14/2013-04-14_11_35_06.xml,250061,c4a629d4e19fbad4558355d151ee6ae75fb7180528afbbc74522e53034679a8a,13429,54b24abc1d3bfecca628314c810137bb946cf5443fae10e8d3646135ed46f29e,1280,720,40,19,21,0
pklot_stage_k_063,stage_k_candidate_no_predictions,ufpr05,sunny,2013-04-14,2013-04-14T11_55_06Z,ufpr05/2013-04-14,images/ufpr05/2013-04-14/2013-04-14_11_55_06.jpg,xml/ufpr05/2013-04-14/2013-04-14_11_55_06.xml,PKLot/parking1b/sunny/2013-04-14/2013-04-14_11_55_06.jpg,PKLot/parking1b/sunny/2013-04-14/2013-04-14_11_55_06.xml,250852,66681ab12c10274c552a57447fcfc0b77e28afedb824998eb53dc6fa7dff9fde,13429,6c4e1cad5007044d1c038d4c27139b5a87ae64d3757e059f405e4ba11840a0e5,1280,720,40,19,21,0
pklot_stage_k_064,stage_k_candidate_no_predictions,ufpr05,sunny,2013-04-14,2013-04-14T12_00_06Z,ufpr05/2013-04-14,images/ufpr05/2013-04-14/2013-04-14_12_00_06.jpg,xml/ufpr05/2013-04-14/2013-04-14_12_00_06.xml,PKLot/parking1b/sunny/2013-04-14/2013-04-14_12_00_06.jpg,PKLot/parking1b/sunny/2013-04-14/2013-04-14_12_00_06.xml,251713,1bec5e5afc7ced771f90b40db69b77c70fdeae14df1a1e70404af30d655accf2,13429,6c4e1cad5007044d1c038d4c27139b5a87ae64d3757e059f405e4ba11840a0e5,1280,720,40,19,21,0
pklot_stage_k_065,stage_k_candidate_no_predictions,ufpr05,sunny,2013-04-14,2013-04-14T12_05_06Z,ufpr05/2013-04-14,images/ufpr05/2013-04-14/2013-04-14_12_05_06.jpg,xml/ufpr05/2013-04-14/2013-04-14_12_05_06.xml,PKLot/parking1b/sunny/2013-04-14/2013-04-14_12_05_06.jpg,PKLot/parking1b/sunny/2013-04-14/2013-04-14_12_05_06.xml,263121,65986a558fbe1ab04182a70cb219aca762765ede2db334b7fb54ee0a24267f52,13429,6c4e1cad5007044d1c038d4c27139b5a87ae64d3757e059f405e4ba11840a0e5,1280,720,40,19,21,0
pklot_stage_k_066,stage_k_candidate_no_predictions,ufpr05,sunny,2013-04-14,2013-04-14T12_10_06Z,ufpr05/2013-04-14,images/ufpr05/2013-04-14/2013-04-14_12_10_06.jpg,xml/ufpr05/2013-04-14/2013-04-14_12_10_06.xml,PKLot/parking1b/sunny/2013-04-14/2013-04-14_12_10_06.jpg,PKLot/parking1b/sunny/2013-04-14/2013-04-14_12_10_06.xml,251966,e891c0e3c220a050458ccb235bc850b52a88133e865ade61cdd366cde0793ed6,13429,a384bcef5d57776600605674e58f881fdb2a3dfe745066ed8398b8b8d86cf732,1280,720,40,20,20,0
pklot_stage_k_067,stage_k_candidate_no_predictions,ufpr05,sunny,2013-04-14,2013-04-14T12_15_06Z,ufpr05/2013-04-14,images/ufpr05/2013-04-14/2013-04-14_12_15_06.jpg,xml/ufpr05/2013-04-14/2013-04-14_12_15_06.xml,PKLot/parking1b/sunny/2013-04-14/2013-04-14_12_15_06.jpg,PKLot/parking1b/sunny/2013-04-14/2013-04-14_12_15_06.xml,249586,3c8d850f5ac1c3cc4f310d0d73a22e7206902ed9d2d29bd2c47bdef2213be21c,13429,a384bcef5d57776600605674e58f881fdb2a3dfe745066ed8398b8b8d86cf732,1280,720,40,20,20,0
pklot_stage_k_068,stage_k_candidate_no_predictions,ufpr05,sunny,2013-04-14,2013-04-14T12_20_06Z,ufpr05/2013-04-14,images/ufpr05/2013-04-14/2013-04-14_12_20_06.jpg,xml/ufpr05/2013-04-14/2013-04-14_12_20_06.xml,PKLot/parking1b/sunny/2013-04-14/2013-04-14_12_20_06.jpg,PKLot/parking1b/sunny/2013-04-14/2013-04-14_12_20_06.xml,272856,638047bbca9a02bbae062b61f3387f90be6307de58aa9793c13b07c3db07aaaa,13429,a384bcef5d57776600605674e58f881fdb2a3dfe745066ed8398b8b8d86cf732,1280,720,40,20,20,0
pklot_stage_k_069,stage_k_candidate_no_predictions,ufpr05,sunny,2013-04-14,2013-04-14T12_50_07Z,ufpr05/2013-04-14,images/ufpr05/2013-04-14/2013-04-14_12_50_07.jpg,xml/ufpr05/2013-04-14/2013-04-14_12_50_07.xml,PKLot/parking1b/sunny/2013-04-14/2013-04-14_12_50_07.jpg,PKLot/parking1b/sunny/2013-04-14/2013-04-14_12_50_07.xml,262527,ebac189444a11b552bc0bff2d2c5ad0302337f45079fb3565faefbfd6782e5b9,13429,c909ee1e707329dbb5811f1d02fb9f7a313f0634f6af91820d227f30e8b58945,1280,720,40,22,18,0
pklot_stage_k_070,stage_k_candidate_no_predictions,ufpr05,sunny,2013-04-14,2013-04-14T12_55_07Z,ufpr05/2013-04-14,images/ufpr05/2013-04-14/2013-04-14_12_55_07.jpg,xml/ufpr05/2013-04-14/2013-04-14_12_55_07.xml,PKLot/parking1b/sunny/2013-04-14/2013-04-14_12_55_07.jpg,PKLot/parking1b/sunny/2013-04-14/2013-04-14_12_55_07.xml,277745,7a655c60cfd9382dbedb2e9598b9c6af34518beda1d275af5a9eab04618f3f8e,13429,c909ee1e707329dbb5811f1d02fb9f7a313f0634f6af91820d227f30e8b58945,1280,720,40,22,18,0
pklot_stage_k_071,stage_k_candidate_no_predictions,ufpr05,sunny,2013-04-14,2013-04-14T13_20_08Z,ufpr05/2013-04-14,images/ufpr05/2013-04-14/2013-04-14_13_20_08.jpg,xml/ufpr05/2013-04-14/2013-04-14_13_20_08.xml,PKLot/parking1b/sunny/2013-04-14/2013-04-14_13_20_08.jpg,PKLot/parking1b/sunny/2013-04-14/2013-04-14_13_20_08.xml,270517,6312b2971ece3bbfaf1feeee5ee39e8d4714f345a5a4ae711d80cbbe91409b3f,13429,b2aa1883e0eef40051c7e91a434a05e4a2d59d488b57ab2565282edc3e1cf60d,1280,720,40,23,17,0
pklot_stage_k_072,stage_k_candidate_no_predictions,ufpr05,sunny,2013-04-14,2013-04-14T13_25_08Z,ufpr05/2013-04-14,images/ufpr05/2013-04-14/2013-04-14_13_25_08.jpg,xml/ufpr05/2013-04-14/2013-04-14_13_25_08.xml,PKLot/parking1b/sunny/2013-04-14/2013-04-14_13_25_08.jpg,PKLot/parking1b/sunny/2013-04-14/2013-04-14_13_25_08.xml,272204,ad0a5b3fb292b23ffd837eb58694098a06193082767d313e5d84357767005b97,13429,b2aa1883e0eef40051c7e91a434a05e4a2d59d488b57ab2565282edc3e1cf60d,1280,720,40,23,17,0
pklot_stage_k_073,stage_k_candidate_no_predictions,ufpr05,sunny,2013-04-14,2013-04-14T14_00_08Z,ufpr05/2013-04-14,images/ufpr05/2013-04-14/2013-04-14_14_00_08.jpg,xml/ufpr05/2013-04-14/2013-04-14_14_00_08.xml,PKLot/parking1b/sunny/2013-04-14/2013-04-14_14_00_08.jpg,PKLot/parking1b/sunny/2013-04-14/2013-04-14_14_00_08.xml,281366,cd36f34e38dd6cfa8efd50712beb8c207426cdd80d60dc40a3b8b776eec0ef05,13429,35aeab404276a679483934a059b1026b775a1fb8afd4cccb887db9a5a3a6b0f4,1280,720,40,25,15,0
pklot_stage_k_074,stage_k_candidate_no_predictions,ufpr05,sunny,2013-04-14,2013-04-14T14_05_08Z,ufpr05/2013-04-14,images/ufpr05/2013-04-14/2013-04-14_14_05_08.jpg,xml/ufpr05/2013-04-14/2013-04-14_14_05_08.xml,PKLot/parking1b/sunny/2013-04-14/2013-04-14_14_05_08.jpg,PKLot/parking1b/sunny/2013-04-14/2013-04-14_14_05_08.xml,271608,9af0ad0e9415f8853945463b8e7220fb7e2e5222791ba64e168ca206205dcb92,13429,35aeab404276a679483934a059b1026b775a1fb8afd4cccb887db9a5a3a6b0f4,1280,720,40,25,15,0
pklot_stage_k_075,stage_k_candidate_no_predictions,ufpr05,sunny,2013-04-14,2013-04-14T14_20_09Z,ufpr05/2013-04-14,images/ufpr05/2013-04-14/2013-04-14_14_20_09.jpg,xml/ufpr05/2013-04-14/2013-04-14_14_20_09.xml,PKLot/parking1b/sunny/2013-04-14/2013-04-14_14_20_09.jpg,PKLot/parking1b/sunny/2013-04-14/2013-04-14_14_20_09.xml,284835,6e6bcea1ab047d401e84baa3e33a901d6be3c26af9d3a865530952a68319e07a,13429,35aeab404276a679483934a059b1026b775a1fb8afd4cccb887db9a5a3a6b0f4,1280,720,40,25,15,0
pklot_stage_k_076,stage_k_candidate_no_predictions,ufpr05,sunny,2013-04-14,2013-04-14T14_40_09Z,ufpr05/2013-04-14,images/ufpr05/2013-04-14/2013-04-14_14_40_09.jpg,xml/ufpr05/2013-04-14/2013-04-14_14_40_09.xml,PKLot/parking1b/sunny/2013-04-14/2013-04-14_14_40_09.jpg,PKLot/parking1b/sunny/2013-04-14/2013-04-14_14_40_09.xml,280537,191311300e80b017933481542cb9df7eeb2cc34ac25e9a1277e584eebd039d9f,13429,148881b8d7d0e031a640d1269a2d56218fc3b505b43fbac4bc5665297ea0c128,1280,720,40,24,16,0
pklot_stage_k_077,stage_k_candidate_no_predictions,ufpr05,sunny,2013-04-14,2013-04-14T14_45_09Z,ufpr05/2013-04-14,images/ufpr05/2013-04-14/2013-04-14_14_45_09.jpg,xml/ufpr05/2013-04-14/2013-04-14_14_45_09.xml,PKLot/parking1b/sunny/2013-04-14/2013-04-14_14_45_09.jpg,PKLot/parking1b/sunny/2013-04-14/2013-04-14_14_45_09.xml,257483,0da5c952bc73439cedbf6d4182306ff59b85277f7802d5cae1558d321af5e6b2,13429,148881b8d7d0e031a640d1269a2d56218fc3b505b43fbac4bc5665297ea0c128,1280,720,40,24,16,0
pklot_stage_k_078,stage_k_candidate_no_predictions,ufpr05,sunny,2013-04-14,2013-04-14T14_50_09Z,ufpr05/2013-04-14,images/ufpr05/2013-04-14/2013-04-14_14_50_09.jpg,xml/ufpr05/2013-04-14/2013-04-14_14_50_09.xml,PKLot/parking1b/sunny/2013-04-14/2013-04-14_14_50_09.jpg,PKLot/parking1b/sunny/2013-04-14/2013-04-14_14_50_09.xml,254774,60aae1fb1f2c894c5db568880b2e74490ca26f269136099fbe754fd0ba8e1823,13429,148881b8d7d0e031a640d1269a2d56218fc3b505b43fbac4bc5665297ea0c128,1280,720,40,24,16,0
pklot_stage_k_079,stage_k_candidate_no_predictions,ufpr05,sunny,2013-04-14,2013-04-14T14_55_09Z,ufpr05/2013-04-14,images/ufpr05/2013-04-14/2013-04-14_14_55_09.jpg,xml/ufpr05/2013-04-14/2013-04-14_14_55_09.xml,PKLot/parking1b/sunny/2013-04-14/2013-04-14_14_55_09.jpg,PKLot/parking1b/sunny/2013-04-14/2013-04-14_14_55_09.xml,256463,770ec9aa304113ec0225e825b9c12f495c611b43b2a83c929a39c2a46420d9f5,13429,148881b8d7d0e031a640d1269a2d56218fc3b505b43fbac4bc5665297ea0c128,1280,720,40,24,16,0
pklot_stage_k_080,stage_k_candidate_no_predictions,ufpr05,sunny,2013-04-14,2013-04-14T16_00_11Z,ufpr05/2013-04-14,images/ufpr05/2013-04-14/2013-04-14_16_00_11.jpg,xml/ufpr05/2013-04-14/2013-04-14_16_00_11.xml,PKLot/parking1b/sunny/2013-04-14/2013-04-14_16_00_11.jpg,PKLot/parking1b/sunny/2013-04-14/2013-04-14_16_00_11.xml,291122,9f0e3a47c777c146967050e611da3b19ebad652695350b366f0169d1db18bd2b,13429,b07eb3627e00e519f61f9f861d29783f7451070a9cf21c2f3198dcf96da645aa,1280,720,40,26,14,0
pklot_stage_k_081,stage_k_candidate_no_predictions,ufpr05,sunny,2013-04-14,2013-04-14T16_05_11Z,ufpr05/2013-04-14,images/ufpr05/2013-04-14/2013-04-14_16_05_11.jpg,xml/ufpr05/2013-04-14/2013-04-14_16_05_11.xml,PKLot/parking1b/sunny/2013-04-14/2013-04-14_16_05_11.jpg,PKLot/parking1b/sunny/2013-04-14/2013-04-14_16_05_11.xml,286707,68e51f01e0e25bc57bcd368aaa29a6fd4dd252680020df2fb2e8b6c5b38c2b8c,13429,b07eb3627e00e519f61f9f861d29783f7451070a9cf21c2f3198dcf96da645aa,1280,720,40,26,14,0
pklot_stage_k_082,stage_k_candidate_no_predictions,ufpr05,sunny,2013-04-14,2013-04-14T16_10_11Z,ufpr05/2013-04-14,images/ufpr05/2013-04-14/2013-04-14_16_10_11.jpg,xml/ufpr05/2013-04-14/2013-04-14_16_10_11.xml,PKLot/parking1b/sunny/2013-04-14/2013-04-14_16_10_11.jpg,PKLot/parking1b/sunny/2013-04-14/2013-04-14_16_10_11.xml,289792,7a6539804fe29f053e6c61e84b2626f08859c2e3f89e4d1ecd183fc7c9c5df41,13429,b07eb3627e00e519f61f9f861d29783f7451070a9cf21c2f3198dcf96da645aa,1280,720,40,26,14,0
pklot_stage_k_083,stage_k_candidate_no_predictions,ufpr05,sunny,2013-04-14,2013-04-14T16_15_11Z,ufpr05/2013-04-14,images/ufpr05/2013-04-14/2013-04-14_16_15_11.jpg,xml/ufpr05/2013-04-14/2013-04-14_16_15_11.xml,PKLot/parking1b/sunny/2013-04-14/2013-04-14_16_15_11.jpg,PKLot/parking1b/sunny/2013-04-14/2013-04-14_16_15_11.xml,290694,4bd737cc18477a4dd82890c193c253b6c65fae641a7ddb8d9096dbe454a5f6a3,13429,b07eb3627e00e519f61f9f861d29783f7451070a9cf21c2f3198dcf96da645aa,1280,720,40,26,14,0
pklot_stage_k_084,stage_k_candidate_no_predictions,ufpr05,sunny,2013-04-14,2013-04-14T16_20_11Z,ufpr05/2013-04-14,images/ufpr05/2013-04-14/2013-04-14_16_20_11.jpg,xml/ufpr05/2013-04-14/2013-04-14_16_20_11.xml,PKLot/parking1b/sunny/2013-04-14/2013-04-14_16_20_11.jpg,PKLot/parking1b/sunny/2013-04-14/2013-04-14_16_20_11.xml,290747,a6dcbd7dce15a000a7c8db6d9ddc8a9233321fcdfee9b36875a5247765fbc38c,13429,b07eb3627e00e519f61f9f861d29783f7451070a9cf21c2f3198dcf96da645aa,1280,720,40,26,14,0
pklot_stage_k_085,stage_k_candidate_no_predictions,ufpr05,sunny,2013-04-14,2013-04-14T16_25_11Z,ufpr05/2013-04-14,images/ufpr05/2013-04-14/2013-04-14_16_25_11.jpg,xml/ufpr05/2013-04-14/2013-04-14_16_25_11.xml,PKLot/parking1b/sunny/2013-04-14/2013-04-14_16_25_11.jpg,PKLot/parking1b/sunny/2013-04-14/2013-04-14_16_25_11.xml,255838,cff0adbece891f69e3f178adf6b9b61d2180b46d93bad810e0fd3f2461d01b2e,13429,b07eb3627e00e519f61f9f861d29783f7451070a9cf21c2f3198dcf96da645aa,1280,720,40,26,14,0
pklot_stage_k_086,stage_k_candidate_no_predictions,ufpr05,sunny,2013-04-14,2013-04-14T16_30_11Z,ufpr05/2013-04-14,images/ufpr05/2013-04-14/2013-04-14_16_30_11.jpg,xml/ufpr05/2013-04-14/2013-04-14_16_30_11.xml,PKLot/parking1b/sunny/2013-04-14/2013-04-14_16_30_11.jpg,PKLot/parking1b/sunny/2013-04-14/2013-04-14_16_30_11.xml,278282,9c9da607ce07a9796c8ebe55b908164516af253b6240ee513013bf8cb01a1eb5,13429,b07eb3627e00e519f61f9f861d29783f7451070a9cf21c2f3198dcf96da645aa,1280,720,40,26,14,0
pklot_stage_k_087,stage_k_candidate_no_predictions,ufpr05,sunny,2013-04-14,2013-04-14T16_35_11Z,ufpr05/2013-04-14,images/ufpr05/2013-04-14/2013-04-14_16_35_11.jpg,xml/ufpr05/2013-04-14/2013-04-14_16_35_11.xml,PKLot/parking1b/sunny/2013-04-14/2013-04-14_16_35_11.jpg,PKLot/parking1b/sunny/2013-04-14/2013-04-14_16_35_11.xml,286139,b67057e5de361fca536f2a81f1197984cf3e5afda32d879c2fc03cc255bd98b4,13429,b07eb3627e00e519f61f9f861d29783f7451070a9cf21c2f3198dcf96da645aa,1280,720,40,26,14,0
pklot_stage_k_088,stage_k_candidate_no_predictions,ufpr05,sunny,2013-04-14,2013-04-14T16_55_12Z,ufpr05/2013-04-14,images/ufpr05/2013-04-14/2013-04-14_16_55_12.jpg,xml/ufpr05/2013-04-14/2013-04-14_16_55_12.xml,PKLot/parking1b/sunny/2013-04-14/2013-04-14_16_55_12.jpg,PKLot/parking1b/sunny/2013-04-14/2013-04-14_16_55_12.xml,283134,727165ae04e09c22ad6ec6f0aa615782e023628f495e679ecbe776259f2e0756,13429,feaf125443ae10735489a14b778f34407ee116ff819b793504f9cd27b4907b08,1280,720,40,28,12,0
